5,2,4,4
3,3,1,1
3,2,0,0
5,1,2,2
6,2,64,32
5,3,2,1
5,4,0,0
4,2,8,4
5,2,2,2
5,3,32,64
6,2,16,128
4,3,1,1
4,2,16,16
3,1,32,64
4,0,4,8
3,0,0,0
2,1,2,2
2,2,8,4
3,2,2,2
3,3,4,4
2,3,2,2
6,3,1,1
6,2,4,8
5,2,2,1
5,3,0,0
2,4,8,4
3,0,4,4
2,0,0,0
8,1,1,2
2,0,2,2
0,1,1,1
2,1,8,4
3,1,0,0
8,0,2,2
3,1,1,1
0,0,128,128
3,0,4,4
0,2,1,1
2,0,2,2
3,4,8,8
5,3,32,64
6,2,0,0
8,1,4,4
2,1,8,4
3,1,0,0
7,1,32,64
3,1,1,1
8,0,64,64
3,0,2,2
7,1,2,2
