5,1,64,64
2,3,2,1
2,4,32,32
3,3,16,16
2,2,1,1
4,1,2,2
1,2,1,1
1,1,32,64
2,0,4,8
1,0,0,0
3,1,64,64
2,2,4,8
1,2,2,2
1,3,8,4
2,3,2,2
3,4,8,4
4,4,1,1
4,3,0,0
0,1,8,8
1,1,2,1
5,3,64,64
5,2,2,2
5,3,16,128
4,2,1,2
6,2,4,8
5,2,0,0
6,1,2,2
6,2,16,128
5,1,1,2
8,2,4,4
7,1,1,2
7,0,4,4
8,3,1,1
8,2,16,16
7,1,0,0
5,0,2,2
7,1,4,4
6,1,0,0
1,2,2,2
6,1,1,1
1,3,2,2
6,0,2,2
1,4,8,8
6,1,1,1
2,4,8,8
6,0,2,2
3,4,8,8
6,1,1,1
4,4,8,8
