4,1,2,2
3,3,128,16
4,4,1,1
4,3,0,0
3,1,64,64
1,2,1,1
1,1,16,128
0,0,8,8
1,0,0,0
5,2,4,8
4,2,16,128
3,1,1,2
3,0,4,4
2,3,1,1
2,2,4,4
1,2,0,0
0,1,2,2
0,2,128,128
6,3,1,1
6,2,4,8
5,2,2,1
5,3,0,0
7,1,2,2
7,2,4,8
6,2,128,128
7,3,4,4
8,3,1,1
8,2,0,0
1,2,1,2
1,1,0,0
6,3,2,2
