4,1,2,2
3,3,128,16
4,4,1,1
4,3,0,0
3,1,64,64
1,2,1,1
1,1,16,128
0,0,8,8
1,0,0,0
2,1,2,2
2,2,4,8
1,0,2,2
1,1,8,4
2,1,0,0
0,2,1,2
2,1,4,4
1,1,0,0
5,2,4,8
5,3,1,1
5,2,8,8
6,2,0,0
4,2,1,2
6,2,64,32
5,3,0,0
6,1,2,2
6,2,16,128
5,3,1,1
5,2,0,0
8,1,1,2
8,0,64,64
1,1,1,1
4,1,8,8
